timestamp,title,content,link,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral
2025-11-02 07:45:00,"주말 암호화폐 시장, 약세 속 소폭 반등…업토버는 실패, 문벰버 기대 이어진다","주말 암호화폐 시장, 약세 속 소폭 반등…업토버는 실패, 문벰버 기대 이어진다   주말 암호화폐 시장이 약세 흐름 속에서 제한적 반등을 시도하고 있다. 비트코인은 11만 51달러 선에서 소폭 상승했지만 주간 기준으로는 하락세를 면치 못하며 ‘업토버(Uptober)’ 랠리를 마무리하지 못했다.   11월",https://m.coinreaders.com/196224,0.0,0.0,0.0,1.0
2025-11-02 07:56:00,"11월, 밈코인 다시 달릴까? '단기 조정 후 반등' 전망","11월 2일 오전 7시 50분(한국시간) 기준 암호화폐 시장에서 주요 밈코인들이 전반적으로 약세 흐름을 이어가고 있다. 비트코인(BTC)이 11만 달러 초반대에서 제한적인 반등을 시도하는 가운데, 도지코인(DOGE), 시바이누(SHIB), 페페(PEPE) 등 대표 밈 자산들도 일시적 상승을 보였으나 투자",https://m.coinreaders.com/196225,0.0,0.0,0.0,1.0
2025-11-02 08:00:00,"XRP, 위험 구간 진입…고래 움직임 속 2달러 붕괴까지 가나?","엑스알피(XRP)가 기술적 약세 신호와 고래 거래 증가가 겹치며 2달러 지지선 붕괴 우려를 키우고 있다. 단기 조정 흐름 속에 시장은 1.9달러 가능성까지 거론하며 긴장감을 높이고 있다.   11월 1일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, 엑스알피는 최근 2.5달러 부근에서 거래되며 단기 자금",https://m.coinreaders.com/196229,0.0,0.0,0.0,1.0
2025-11-02 08:00:00,"비트코인, 금리 인하에도 잠잠...""폭풍 전 고요"" 전망도","비트코인(Bitcoin, BTC)은 최근 연방준비제도(Fed)의 금리 인하에도 불구하고 11만 5,000달러 저항선을 넘는 데 실패하며 조정 국면을 이어가고 있다. 시장은 현재 11만 달러 부근에서 가격을 다지고 있으며, 옵션 시장 데이터는 투자자 심리와 시장 기대를 보여준다.   11월 1일(현지시간)",https://m.coinreaders.com/196228,0.0,0.0,0.0,1.0
2025-11-02 08:03:00,디파이 파생시장 월 거래량 첫 1조달러 돌파…탈중앙 대체 본격화,"탈중앙화 영구선물시장의 월간 거래량이 사상 처음으로 1조3000억달러(약 1859조9100억원)를 돌파하며, 디파이 파생상품이 본격적인 시장 주류로 부상하고 있다. 이는 9월 거래량(약 7380억달러·약 1055조8566억원) 대비 거의 두 배 증가한 수치로, 기존 중앙화",https://www.blockmedia.co.kr/archives/999516,0.0,0.0,0.0,1.0
2025-11-02 08:04:00,다시 찾아온 빅쇼트 경고…이번에도 폭락 시나리오 현실화될까,"2008년 금융위기를 예측했던 ‘빅쇼트’의 주인공 마이클 버리가 다시 돌아와 시장 거품 경고를 던졌다. 그는 인공지능 투자 열풍 속에서 현재 금융시장이 과열 국면에 진입했으며, 때로는 시장에 참여하지 않는 것이 최선이라는 메시지를 남겼다.   11월 1일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, 마",https://m.coinreaders.com/196230,0.0,0.0,0.0,1.0
2025-11-02 08:14:00,"코인베이스 CEO 브라이언 암스트롱, 예측시장 조작 논란","[디지털투데이 황치규 기자]브라이언 암스토롱 코인베이스 CEO가 실적 발표 중 예측시장에 영향을 미칠 단어를 언급해 논란이 일고 있다고 테크크런치가 1일(현지시간) 보도했다.암스트롱 CEO는 3분기 실적 발표 끝부분에 “비트코인, 이더리움, 블록체인, 스테이킹, 웹3”라는 단어를 불쑥 내뱉으며 “이 단어",https://www.digitaltoday.co.kr/news/articleView.html?idxno=601561,0.0,0.0,0.0,1.0
2025-11-02 08:20:00,"솔라나, 180달러 공방 치열...반등이냐 붕괴냐","솔라나(Solana, SOL)가 최근 한 주 동안 변동성 속에서 약세를 보이며 약 4.37% 하락했지만, 시장에서는 핵심 지지선인 180달러 부근이 향후 흐름을 결정할 분수령이라는 분석이 제기된다.   11월 1일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 암호화폐 분석가 알리 마르티네즈는 솔라",https://m.coinreaders.com/196231,0.0,0.0,0.0,1.0
2025-11-02 08:24:00,"서클 CEO 제레미 알레어 ""아크 블록체인, 인터넷 경제의 OS 될 것""","[디지털투데이 황치규 기자]제레미 알레어 서클 CEO가 '퓨처 인베스트먼트 이니셔티브' 행사에서 새로 선보이는 아크 블록체인을 '인터넷 경제의 OS'로 소개했다고 코인데스크가 1일(현지시간) 보도했다.아크 블록체인은 결제, 외환, 대출, 자본 시장 활동을 지원하며, 달러 기반 수수료, 초단위 결제, 프라",https://www.digitaltoday.co.kr/news/articleView.html?idxno=601563,0.0,0.0,0.0,1.0
2025-11-02 08:26:00,"라틴 아메리카 거래소 리피오, 아르헨티나 페소 스테이블코인 'wARS' 출시","[디지털투데이 황치규 기자]라틴 아메리카 암호화폐거래소 리피오가 아르헨티나 페소(ARS)에 연동된 스테이블코인 wARS를 출시했다고 코인데스크가 1일(현지시간) 보도했다.이에 따라 사용자들은 은행을 거치지 않고도 글로벌 송금이 가능해졌다. wARS는 이더리움, 코인베이스 베이스, 월드체인에서 거래할 수",https://www.digitaltoday.co.kr/news/articleView.html?idxno=601564,-0.5574,0.0,0.087,0.913
2025-11-02 08:31:00,"아크 인베스트, 암호화폐 투자 21억5000만달러 돌파…불리시 지분 확대","[디지털투데이 황치규 기자]캐시 우드가 이끄는 아크 인베스트가 암호화폐 거래소 불리시(Bullish) 주식을 10만5000주 이상 추가 매입하며 디지털 자산 투자 비중을 확대했다고 코안데스크가1일(현지시간) 보도했다.이번 거래는 아크 인베스트 3가지 액티브 ETF(ARKK, ARKW, ARKF)를 통해",https://www.digitaltoday.co.kr/news/articleView.html?idxno=601565,0.0,0.0,0.0,1.0
2025-11-02 08:34:00,"비트코인, 반등 전초전?…지지·저항 사이 힘겨루기",비트코인(BTC)이 단기 기술적 변곡점을 앞두고 정체 흐름을 이어가고 있다. 11월2일 오전 7시 30분 기준 비트코인은 전일 대비 0.33% 오른 10만9865달러를 기록 중이다. 전일 강보합 마감 후 방향성 탐색이 이어지는 모습이다. 시장에서는 하락 삼각형 하단 지지선이,https://www.blockmedia.co.kr/archives/999519,0.0,0.0,0.0,1.0
2025-11-02 08:36:00,"유럽 미카 규제, 스테이블코인 위기 막기 보다 오히려 키울 수도",[디지털투데이 황치규 기자]유럽연합(EU)에서 미카(MiCA) 스테이블코인 규제가 시행되면서 암호화폐 시장이 제도권으로 편입되고 있다. 하지만 미카가 금융 안정성을 보장하기보다 오히려 시스템 차원에서 새로운 위험을 초래할 가능성이 제기되고 있다고 코인데스크가1일(현지시간) 보도했다.스테이블코인이 전통 금,https://www.digitaltoday.co.kr/news/articleView.html?idxno=601566,0.0,0.0,0.0,1.0
2025-11-02 08:40:00,"XRP, 11월 폭발 준비됐나…상승 트리거 3가지","리플의 엑스알피(XRP)가 11월 사상 최고가 경신 가능성이 거론되고 있다. 10월 시장 부진에도 불구하고 금리 인하와 ETF 승인 기대가 결합되며 강한 반등 촉매가 마련될 수 있다는 전망이다.   11월 1일(현지시간) 암호화폐 전문매체 워처구루에 따르면, 10월은 전통적으로 강세 흐름이 나타나는 시기",https://m.coinreaders.com/196232,0.0,0.0,0.0,1.0
2025-11-02 09:00:00,"비트코인, 역대 네 번째 최악의 10월...그래도 '연말 랠리' 노린다","비트코인(Bitcoin, BTC)이 기대를 모았던 ‘업토버(Uptober)’ 흐름과 달리 10월을 약세로 마감하며, 사상 최고가 대비 약 13% 하락한 채 조정을 이어갔다.   11월 1일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, LMAX 그룹 전략가 조엘 크루거는 비트코인이 역사적으로 강세",https://m.coinreaders.com/196234,0.0,0.0,0.0,1.0
2025-11-02 09:04:00,"콜롬비아대 교수 “토큰화 은행예금, 스테이블코인보다 열등…채택 어렵다”",콜롬비아 경영대학원의 오미드 말레칸 겸임교수가 최근 토큰화된 은행 예금에 대해 비판적인 견해를 내놓았다. 그는 이 기술이 스테이블코인에 비해 유연성과 기술적 특성이 부족하다며 결국 채택되지 않을 것이라고 주장했다. 2일(현지시각) 코인텔레그래프에 따르면  토큰화 예금은,https://www.blockmedia.co.kr/archives/999521,0.0,0.0,0.0,1.0
2025-11-02 09:20:00,"고래 매수·소셜 급증…밈코인 페페, 2026년 최고가 경신할까","2026년 밈코인 지형을 뒤흔들 자리가 이미 정해졌다는 전망이 나왔다. 인공지능 챗GPT가 차세대 강자로 페페(PEPE) 를 지목하면서, 시장의 관심이 빠르게 쏠리고 있다.   11월 1일(현지시간) 암호화폐 전문매체 워처구루에 따르면, 챗GPT는 2026년 가장 강력한 상승 잠재력을 가진 밈코인으로 페",https://m.coinreaders.com/196235,0.0,0.0,0.0,1.0
2025-11-02 09:23:00,코스피는 4100 돌파·코인은 횡보…엇갈린 투자자산 온도차,10월 거래대금 코스피 323조 vs 가상자산 172조 알트코인 ETF 확산·CFTC 인사 변화…연말 반등 모멘텀 될까 지난달 국내 자본...,https://www.etoday.co.kr/news/view/2520687,0.0,0.0,0.0,1.0
2025-11-02 09:32:00,비트코인·이더리움 ETF 2억9000만달러 유출…솔라나는 강세 지속,"10월 마지막 거래일, 디지털자산 ETF 시장이 엇갈린 흐름으로 마감했다. 비트코인(BTC)과 이더리움(ETH) ETF에서는 총 2억9000만달러(약 4149억원) 이상 자금이 빠져나간 반면, 솔라나(SOL) ETF는 4400만달러(약 630억원)가 유입되며 상승세를",https://www.blockmedia.co.kr/archives/999524,0.0,0.0,0.0,1.0
2025-11-02 09:40:00,400만 XRP 락업·ETF 대기...XRP 11월 '폭발 시즌' 다시 왔다,"엑스알피(XRP)가 10월 한 달 동안 약 11% 하락하며 약세를 보였지만, 통계적으로 가장 강한 상승을 기록해온 11월에 돌입하면서 시장 기대가 높아지고 있다.   11월 1일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 크립토랭크(Cryptorank) 데이터 기준 XRP는 지난 12년간 11월",https://m.coinreaders.com/196236,0.0,0.0,0.0,1.0
2025-11-02 10:00:00,"이더리움, 역대 최고 수수료 기록...푸사카 앞두고 수요 폭발","이더리움(Ethereum, ETH) 블롭 수수료가 사상 최고치로 치솟으며 레이어2 수요가 극대화된 가운데, 커뮤니티는 다가올 푸사카(Fusaka) 업그레이드가 이러한 비용 급등 문제 완화에 핵심 역할을 할 것으로 기대하고 있다.   11월 1일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 2025년",https://m.coinreaders.com/196237,0.0,0.0,0.0,1.0
2025-11-02 10:03:00,"도지코인 고래들, 수억 DOGE 매도…보유량 급감 속 시장 변동성 확대","도지코인(DOGE) 고래들이 다시 시장의 주목을 받고 있다. 최근 온체인 데이터에 따르면, 단 72시간 동안 약 4억4000만 DOGE가 대량 매도되며 보유량이 급감한 것으로 나타났다. 이 같은 고래 매도세가 집중되며 도지코인 가격도 크게 흔들렸다. 가격은 최근 몇 주간",https://www.blockmedia.co.kr/archives/999527,0.0,0.0,0.0,1.0
2025-11-02 10:20:00,XRP 거래소 보유량 감소...ETF 기대감 '먼저' 반영?,"엑스알피(XRP) 거래소 보유량이 최근 24시간 동안 0.21% 감소하며 강한 매수세를 시사한다. 이는 11월 13일 첫 현물 XRP ETF 출시에 대한 기대감이 높아지면서 투자자들의 자신감이 커진 것으로 분석된다.   11월 1일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 온체인 분석 플랫폼 크",https://m.coinreaders.com/196238,0.0,0.0,0.0,1.0
2025-11-02 10:29:00,비트코인 11만달러 선 밑으로... 솔라나 ETF 출시에도 4% 하락,비트코인 11만달러 선 밑으로... 솔라나 ETF 출시에도 4% 하락,https://zdnet.co.kr/view/?no=20251102102958,0.0,0.0,0.0,1.0
2025-11-02 10:34:00,프라이버시 코인 시총 15% 급등…비트코인 조용한 가운데 틈타 시장 선도,프라이버시 코인이 11월1일 대규모 랠리를 펼치며 전체 디지털자산 시장 대비 뚜렷한 상승세를 보였다. 이날 프라이버시 코인들의 시가총액은 전일 대비 15% 증가해 243억달러(약 34조7660억원)를 돌파했다. 같은 날 전체 디지털자산 시장 시총이 0.3% 오르는 데 그친,https://www.blockmedia.co.kr/archives/999530,0.0,0.0,0.0,1.0
2025-11-02 10:40:00,"솔라나, 11월 진짜 '최강 알트' 될까…핵심 수치 3가지","솔라나(Solana, SOL)가 11월 반등 기대 속에서 가장 유력한 알트코인 중 하나로 다시 주목받고 있다. 10월 약세장 이후 다시 200달러 재돌파 시나리오가 열리고 있다는 분석이다.   11월 1일(현지시간) 암호화폐 전문매체 워처구루에 따르면, 솔라나는 최근 200달러 저항선에서 힘겨운 흐름을",https://m.coinreaders.com/196239,0.0,0.0,0.0,1.0
2025-11-02 11:00:00,"RLUSD 확장 뒤에는 무엇이?...XRP, 리플의 '전략 전쟁 자금' 되나","엑스알피(XRP) 보유자들이 리플의 RLUSD 확대와 함께 XRP가 회사의 ‘전략적 전쟁 자금’으로 진화하고 있다는 평가에 주목하고 있다.   11월 1일(현지시간) 가상자산 전문 미디어 더크립토베이직에 따르면, 리플은 월드 센트럴 키친(World Central Kitchen), 기브다이렉틀리(GiveD",https://m.coinreaders.com/196241,0.0,0.0,0.0,1.0
2025-11-02 11:01:00,스테이블코인 '법적 지위' 논쟁…정책 변수되나,[서울=뉴시스] 김진아 기자 = 스테이블코인을 '외국환'으로 규제하려는 입법 움직임이 본격화하면서 스테이블코인의 '법적 지위' 설정이 향후 국내 디지털 금융 정책의 향방을 가를 변수로 부상하고 있다.   이는 스테이블코인의 유출입이 기존 규제를 우회하는 것을 ..,https://www.fnnews.com/news/202511021100338241,0.0,0.0,0.0,1.0
2025-11-02 11:03:00,그레이스케일 “알트코인 시장 대폭발 온다”… SEC 기준 충족 11개 자산 공개,"엑스알피(XRP), 카르다노(ADA), 아발란체(AVAX), 체인링크(LINK), 비트코인캐시(BCH), 시바이누(SHIB), 폴카닷(DOT) 등 주요 알트코인이 미국 증권거래위원회(SEC)의 새로운 상장 기준을 충족하면서, 규제 기반 디지털자산 투자상품(ETP) 확대의 핵심",https://www.blockmedia.co.kr/archives/999536,0.0,0.0,0.0,1.0
2025-11-02 11:20:00,"기요사키 ""11월 금융붕괴 온다""...비트코인·이더리움 투자 강조","암호화폐 시장에 초대형 위기 경고가 다시 등장한 가운데, 부의 비밀을 강조해온 로버트 기요사키가 11월 글로벌 금융 붕괴 가능성을 제기하며 금·은·비트코인·이더리움 투자를 강하게 주장하고 있다.   11월 1일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, ‘부자 아빠 가난한 아빠’ 저자 로버트 기요",https://m.coinreaders.com/196242,0.0,0.0,0.0,1.0
2025-11-02 11:33:00,[뉴욕 주간 증시] 셧다운 5주째…경제지표가 보고 싶다,이번 주 뉴욕증시는 미국 연방정부의 셧다운 지속 여부와 연방 대법원의 관세 관련 심리가 주요 변수로 부각되고 있다. 미·중 정상회담과 대형 기술주들의 실적 호조로 강세를 보였던 지난주 흐름이 이어질지 주목된다. 지난주 뉴욕 증시의 나스닥종합지수는 △마이크로소프트 △알파벳,https://www.blockmedia.co.kr/archives/999538,0.0,0.0,0.0,1.0
2025-11-02 11:40:00,"기술적 전환 신호? 시바이누, 2026년 상승 주도주 될까","시바이누(Shiba Inu, SHIB)가 2026년 강세주자로 다시 떠오를 수 있다는 분석이 나왔다. 2021년 상징적인 급등 이후 고전하고 있지만, 일부 전문가들은 장기 추세 전환 신호가 포착되고 있다고 평가한다.   11월 1일(현지시간) 암호화폐 전문매체 워처구루에 따르면, 시바이누는 2025년 내",https://m.coinreaders.com/196243,0.0,0.0,0.0,1.0
2025-11-02 12:00:00,"""그는 무엇을 알고 있나""...100% 승률 신화, 5700억원 올인한 트럼프 인사이더의 정체",암호화폐 시장에 한 명의 트레이더가 또 화제다.'트럼프 인사이더'로 불리는 정체불명의 고래가 비트코인과 이더리움의 상승에 4억3000만 달러(약 5700억원)를 베팅했다. 시점도 묘하다. 연방준비제도(Fed)의 금리 인하 발표 하루 전이었다.이 고래가 특별한 이유는 간단하다. 지금까지 12번 거래해서 1,https://www.bonmedia.kr/news/articleView.html?idxno=5232,0.0,0.0,0.0,1.0
2025-11-02 12:00:00,[권은중의 와인이야기] 주브리 VS 지브리,"부르고뉴 레드 소개할 때 퍼포먼스 좋은 북쪽 주브리 샹베르땡, 남쪽 지브리 애용해 직관적인 미국 피노누아에도 밀리지 않아    와인을 마시다보면 잠깐 와인이라는 거대한 숲에서 길을 잃을 때가 있다. 나는 개인적으로 그 길을 잃어버릴 때가 언제인가하면 감히",https://www.blockmedia.co.kr/archives/999179,0.0,0.0,0.0,1.0
2025-11-02 12:00:00,"비트코인 시대 끝? 신흥국들, '스테이블코인' 선택","암호화폐 시장의 주도권이 더 이상 초기 비트코인 지지자나 이념적 투자자에게만 있지 않고, 실생활 금융 수요를 가진 신규 사용자들로 빠르게 이동하고 있다.   11월 1일(현지시간) 암호화폐 전문 매체 코인텔레그래프에 따르면, 최근 스테이블코인 시장이 글로벌 자금 이동의 중심축으로 부상하면서 테더(USDt",https://m.coinreaders.com/196245,0.0,0.0,0.0,1.0
2025-11-02 12:07:00,"루마니아 규제 당국, 폴리마켓 ‘무허가 도박’으로 블랙리스트 등재",루마니아의 국가도박청(ONJN)이 대표적인 예측시장 플랫폼인 폴리마켓 을 무허가 도박 사이트로 규정하고 블랙리스트에 공식 등재했다. 규제 당국은 폴리마켓이 루마니아 내에서 도박 라이선스 없이 도박 활동을 수행했다는 이유로 조치를 취했다고 10월31일 발표했다.,https://www.blockmedia.co.kr/archives/999541,0.0,0.0,0.0,1.0
2025-11-02 12:19:00,"Fed의 이중 플레이...""말은 매파, 행동은 비둘기"" 290억 달러 물밑 유동성 주입","연방준비제도(Fed)가 조용히 290억 달러(약 38조원)를 풀었다.공식 발표도 없었고, 파월 의장의 브리핑도 없었다. 그냥 야밤에 은행 시스템에 현금을 쏟아부었다. 5년 만에 가장 큰 규모다. 암호화폐 시장은 민감하게 반응했다. 며칠간 주저앉아 있던 비트코인이 11만399달러로 2% 뛰었고, 이더리움도",https://www.bonmedia.kr/news/articleView.html?idxno=5233,0.0,0.0,0.0,1.0
2025-11-02 12:20:00,"테더 ""3분기까지 순이익 100억 달러 돌파""...다음 행보는 상장?","테더(Tether, USDT)가 올해 들어 폭발적인 성장세를 이어가며 순이익 100억 달러를 달성한 것으로 나타났다. 스테이블코인 시장이 거시경제 불확실성 속에서도 팽창하는 가운데, 테더는 발행량 확대·미국 국채 투자 확대·새 사업 진출을 기반으로 ‘글로벌 디지털 달러 인프라’로서의 위상을 강화하고 있다",https://m.coinreaders.com/196246,0.0,0.0,0.0,1.0
2025-11-02 12:32:00,"XRP, 고래 이체 속 2달러 붕괴 우려 커져…2억5180만달러 규모 물량 이동 포착","엑스알피(XRP)는 기술적 관점에서 점점 더 약세 신호를 보이고 있으며, 이와 동시에 최근 24시간 동안 고래들이 총 2억5180만달러(약 3603억원) 규모의 XRP를 이동시킨 사실이 알려지면서 하방 압력이 더욱 거세지고 있다. 2일(현지시각) 핀볼드에 따르면 현재 XRP는",https://www.blockmedia.co.kr/archives/999545,0.0,0.0,0.0,1.0
2025-11-02 12:40:00,은행 필요 없다...이제는 금도 '토큰화' 시대,"디지털 금 토큰이 실물 금과 비트코인(Bitcoin, BTC)을 잇는 새로운 인플레이션 헤지 수단으로 부상하며, 글로벌 자산 시장에서 토큰화 흐름이 가속되고 있다.   11월 1일(현지시간) 야후 파이낸스에 따르면, 위즈덤트리(WisdomTree) 디지털 자산 총괄 윌 펙(Will Peck)은 토큰화 금",https://m.coinreaders.com/196247,0.0,0.0,0.0,1.0
2025-11-02 13:00:00,코인 따라 운명 엇갈린 상장사들… DAT株 희비 뚜렷,"최근 가상자산 시장의 급락 여파로 디지털 자산 재무기업(DAT)의 희비가 엇갈리고 있다. 비트코인을 대규모로 보유한 상장사들은 여전히 '프리미엄'을 유지 중인 반면, 이더리움·솔라나 중심 DAT들은 대부분 기업가치가 보유 자산가치에도 못 미치는 '디스카운트' 상태에 빠",https://www.etnews.com/20251031000262,0.0,0.0,0.0,1.0
2025-11-02 13:00:00,"업토버 꺾여도 끝 아니다...비트코인, 역사적 4분기 기대감 유지","강세장이 열릴 것으로 기대됐던 ‘업토버’가 급격한 변동성과 약세 심리에 휩싸이며 끝났지만, 과거 통계를 근거로 4분기 상승 기대감은 여전히 유지되고 있다는 분석이 나왔다.   11월 1일(현지시간) 암호화폐 전문 매체 CCN에 따르면, 비트코인(Bitcoin, BTC)은 사상 최고가 돌파 직후 약 190",https://m.coinreaders.com/196248,0.0,0.0,0.0,1.0
