channel,timestamp,message_count,avg_views,total_forwards,total_reactions,avg_sentiment,avg_positive,avg_negative,avg_neutral,avg_msg_length
@coindesk,2025-11-23 11:00:00+00:00,1,530.0,1,4,-0.1027,0.0,0.037,0.963,261.0
@coindesk,2025-11-23 13:00:00+00:00,2,533.0,4,1,-0.3844,0.097,0.1845,0.7184999999999999,215.5
@coindesk,2025-11-23 14:00:00+00:00,2,527.0,3,1,-0.5762,0.028,0.18,0.792,209.0
@coindesk,2025-11-23 15:00:00+00:00,1,572.0,1,0,0.3818,0.085,0.0,0.915,185.0
@coindesk,2025-11-23 19:00:00+00:00,1,577.0,2,2,0.6249,0.154,0.0,0.846,157.0
@coindesk,2025-11-23 21:00:00+00:00,1,577.0,2,2,0.0,0.0,0.0,1.0,252.0
@coindesk,2025-11-24 06:00:00+00:00,2,519.5,2,4,0.1806,0.0315,0.0,0.9685,217.5
@coindesk,2025-11-24 07:00:00+00:00,1,520.0,1,3,0.8338,0.342,0.0,0.658,104.0
@coindesk,2025-11-24 08:00:00+00:00,1,516.0,2,1,0.0,0.0,0.0,1.0,151.0
@coindesk,2025-11-24 09:00:00+00:00,1,504.0,1,2,0.4767,0.129,0.0,0.871,136.0
@coindesk,2025-11-24 10:00:00+00:00,1,479.0,1,1,0.872,0.276,0.0,0.724,194.0
@coindesk,2025-11-24 11:00:00+00:00,1,455.0,2,0,0.5859,0.162,0.039,0.799,217.0
@coindesk,2025-11-24 12:00:00+00:00,5,338.8,9,4,-0.13487999999999997,0.059399999999999994,0.1016,0.8390000000000001,180.2
@coindesk,2025-11-24 13:00:00+00:00,3,344.3333333333333,9,0,0.2083,0.052,0.0,0.948,211.33333333333334
@coindesk,2025-11-24 14:00:00+00:00,4,362.0,9,0,-0.02700000000000001,0.04325,0.0695,0.88725,187.75
@coindesk,2025-11-24 15:00:00+00:00,4,336.0,5,0,-0.16665,0.0535,0.0785,0.868,196.75
@coindesk,2025-11-24 16:00:00+00:00,2,367.0,2,0,0.038500000000000006,0.0775,0.08499999999999999,0.8375,173.5
@coindesk,2025-11-24 17:00:00+00:00,2,365.0,2,0,0.44375,0.156,0.0,0.844,171.5
@coindesk,2025-11-24 18:00:00+00:00,3,346.3333333333333,5,4,0.48276666666666673,0.157,0.0,0.843,194.0
@coindesk,2025-11-24 19:00:00+00:00,3,356.3333333333333,4,3,0.3348,0.12833333333333333,0.03933333333333333,0.8323333333333333,211.66666666666666
@coindesk,2025-11-24 20:00:00+00:00,1,450.0,3,1,0.1027,0.042,0.0,0.958,232.0
@coindesk,2025-11-24 21:00:00+00:00,2,464.5,4,4,-0.31245,0.0,0.106,0.894,167.5
@coindesk,2025-11-24 22:00:00+00:00,1,504.0,3,0,0.765,0.208,0.05,0.742,220.0
@coindesk,2025-11-25 06:00:00+00:00,1,450.0,1,0,-0.2235,0.0,0.063,0.937,172.0
@coindesk,2025-11-25 07:00:00+00:00,3,403.3333333333333,3,1,0.40276666666666666,0.08966666666666667,0.0,0.9103333333333333,219.33333333333334
@coindesk,2025-11-25 08:00:00+00:00,2,392.0,4,0,0.08895000000000003,0.101,0.082,0.817,244.5
@coindesk,2025-11-25 10:00:00+00:00,2,382.0,2,0,0.2294,0.065,0.027,0.9079999999999999,221.5
@coindesk,2025-11-25 11:00:00+00:00,2,377.0,2,0,0.17045000000000002,0.1245,0.051,0.8245,179.0
@coindesk,2025-11-25 12:00:00+00:00,2,352.0,2,1,0.3062,0.089,0.0305,0.88,144.0
@coindesk,2025-11-25 14:00:00+00:00,7,293.57142857142856,9,7,0.32092857142857145,0.12742857142857142,0.03842857142857143,0.8341428571428571,204.42857142857142
@coindesk,2025-11-25 15:00:00+00:00,2,332.0,2,0,0.29205,0.115,0.042,0.843,186.5
@coindesk,2025-11-25 16:00:00+00:00,4,344.5,12,5,0.747525,0.22975,0.01875,0.7515000000000001,229.5
@coindesk,2025-11-25 17:00:00+00:00,2,346.0,2,4,0.44094999999999995,0.137,0.025,0.8385,206.5
@coindesk,2025-11-25 18:00:00+00:00,1,368.0,1,2,0.886,0.269,0.0,0.731,225.0
@coindesk,2025-11-25 19:00:00+00:00,4,385.0,4,2,0.2277,0.0965,0.02275,0.88075,165.0
@coindesk,2025-11-25 21:00:00+00:00,1,518.0,5,2,0.0,0.0,0.0,1.0,240.0
@coindesk,2025-11-26 02:00:00+00:00,1,433.0,1,1,-0.3818,0.0,0.091,0.909,252.0
@coindesk,2025-11-26 05:00:00+00:00,1,408.0,2,1,-0.0258,0.081,0.084,0.836,221.0
@coindesk,2025-11-26 06:00:00+00:00,3,383.6666666666667,3,4,-0.24066666666666667,0.027,0.09366666666666668,0.8796666666666666,190.0
@coindesk,2025-11-26 07:00:00+00:00,1,413.0,1,0,0.0,0.0,0.0,1.0,214.0
@coindesk,2025-11-26 08:00:00+00:00,1,412.0,1,0,0.0,0.0,0.0,1.0,215.0
@coindesk,2025-11-26 12:00:00+00:00,4,356.25,5,1,0.2084,0.07875,0.019,0.902,173.75
@coindesk,2025-11-26 14:00:00+00:00,4,306.0,7,2,0.287225,0.104,0.05,0.846,215.0
@coindesk,2025-11-26 15:00:00+00:00,4,309.5,8,0,0.26535,0.0695,0.028,0.9025,194.0
@coindesk,2025-11-26 16:00:00+00:00,3,323.3333333333333,7,0,-0.04249999999999998,0.05633333333333334,0.059666666666666666,0.884,196.33333333333334
@coindesk,2025-11-26 17:00:00+00:00,2,324.5,4,1,0.10044999999999998,0.095,0.13,0.7755,289.0
@coindesk,2025-11-26 18:00:00+00:00,4,362.0,4,3,0.331075,0.0935,0.02275,0.88375,208.75
@coindesk,2025-11-26 19:00:00+00:00,1,488.0,3,0,0.7506,0.203,0.0,0.797,192.0
@coindesk,2025-11-26 21:00:00+00:00,1,415.0,2,1,0.4019,0.119,0.0,0.881,136.0
@coindesk,2025-11-26 22:00:00+00:00,1,436.0,2,3,0.0,0.0,0.0,1.0,197.0
@coindesk,2025-11-27 03:00:00+00:00,1,424.0,1,0,-0.4019,0.0,0.07,0.93,258.0
@coindesk,2025-11-27 04:00:00+00:00,2,401.5,3,0,-0.2006,0.0585,0.0865,0.855,191.5
@coindesk,2025-11-27 06:00:00+00:00,2,407.5,3,2,0.4449,0.189,0.078,0.7325,208.5
@coindesk,2025-11-27 08:00:00+00:00,1,406.0,2,0,0.552,0.11,0.0,0.89,239.0
@coindesk,2025-11-27 09:00:00+00:00,1,408.0,4,0,0.8625,0.306,0.0,0.694,212.0
@coindesk,2025-11-27 10:00:00+00:00,1,433.0,2,1,0.5719,0.091,0.0,0.909,254.0
@coindesk,2025-11-27 11:00:00+00:00,1,421.0,2,0,0.5267,0.084,0.0,0.916,229.0
@coindesk,2025-11-27 12:00:00+00:00,2,399.0,4,0,0.45505,0.188,0.048,0.7635000000000001,214.0
@coindesk,2025-11-27 13:00:00+00:00,1,371.0,2,1,-0.5994,0.068,0.22,0.712,194.0
@coindesk,2025-11-27 15:00:00+00:00,2,338.0,4,1,0.28265,0.16,0.082,0.758,238.0
@coindesk,2025-11-27 16:00:00+00:00,3,367.3333333333333,3,2,0.4121333333333334,0.108,0.037333333333333336,0.8546666666666667,200.0
@coindesk,2025-11-27 18:00:00+00:00,1,390.0,2,0,0.0,0.0,0.0,1.0,186.0
@coindesk,2025-11-27 20:00:00+00:00,2,386.0,3,0,0.3906,0.11649999999999999,0.0415,0.842,228.0
@coindesk,2025-11-27 22:00:00+00:00,1,407.0,2,2,-0.2023,0.041,0.085,0.874,252.0
@coindesk,2025-11-28 03:00:00+00:00,1,380.0,2,0,0.2023,0.072,0.053,0.875,234.0
@coindesk,2025-11-28 04:00:00+00:00,2,407.5,3,0,-0.49365000000000003,0.0,0.11699999999999999,0.883,204.5
@coindesk,2025-11-28 05:00:00+00:00,1,416.0,1,0,-0.0516,0.164,0.17,0.667,166.0
@coindesk,2025-11-28 07:00:00+00:00,1,407.0,1,0,0.4019,0.083,0.0,0.917,188.0
@coindesk,2025-11-28 10:00:00+00:00,1,378.0,1,1,0.4767,0.182,0.077,0.741,159.0
@coindesk,2025-11-28 11:00:00+00:00,2,395.0,2,0,0.72805,0.23099999999999998,0.024,0.745,197.5
@coindesk,2025-11-28 12:00:00+00:00,2,432.0,2,0,-0.23835,0.0295,0.0705,0.9,155.5
@coindesk,2025-11-28 14:00:00+00:00,1,460.0,2,0,0.3818,0.126,0.0,0.874,180.0
@coindesk,2025-11-28 16:00:00+00:00,1,440.0,2,0,0.0,0.0,0.0,1.0,162.0
@coindesk,2025-11-28 17:00:00+00:00,1,466.0,6,0,-0.1779,0.072,0.065,0.863,250.0
@coindesk,2025-11-28 18:00:00+00:00,1,401.0,2,0,0.4019,0.109,0.0,0.891,185.0
@coindesk,2025-11-28 21:00:00+00:00,2,458.5,5,0,0.3548,0.108,0.0,0.892,241.0
@coindesk,2025-11-28 23:00:00+00:00,1,438.0,4,1,0.4939,0.116,0.0,0.884,209.0
@coindesk,2025-11-29 06:00:00+00:00,1,672.0,5,0,0.5574,0.093,0.0,0.907,209.0
@coindesk,2025-11-29 07:00:00+00:00,1,382.0,2,3,-0.1531,0.077,0.094,0.829,188.0
@coindesk,2025-11-29 12:00:00+00:00,1,349.0,3,1,0.4548,0.197,0.139,0.664,277.0
@coindesk,2025-11-29 13:00:00+00:00,1,339.0,3,0,0.8481,0.247,0.0,0.753,191.0
@coindesk,2025-11-29 14:00:00+00:00,1,338.0,1,0,0.4939,0.194,0.113,0.692,256.0
@coindesk,2025-11-29 15:00:00+00:00,1,319.0,2,1,0.0,0.0,0.0,1.0,108.0
@coindesk,2025-11-29 17:00:00+00:00,1,300.0,3,1,-0.296,0.0,0.058,0.942,231.0
@coindesk,2025-11-29 18:00:00+00:00,1,281.0,2,1,-0.316,0.107,0.161,0.733,235.0
@coindesk,2025-11-29 19:00:00+00:00,1,284.0,3,2,0.3182,0.062,0.0,0.938,264.0
@coindesk,2025-11-29 21:00:00+00:00,1,203.0,1,0,0.5267,0.162,0.0,0.838,227.0
@cointelegraph,2025-01-01 00:00:00+00:00,1,11626.0,40,91,-0.34,0.0,0.156,0.844,100.0
@cointelegraph,2025-01-01 01:00:00+00:00,2,12981.0,89,120,0.2202,0.05,0.0,0.95,86.0
@cointelegraph,2025-01-01 03:00:00+00:00,1,11932.0,24,93,-0.34,0.0,0.103,0.897,137.0
@cointelegraph,2025-01-01 04:00:00+00:00,1,12835.0,49,105,0.0,0.0,0.0,1.0,151.0
@cointelegraph,2025-01-01 06:00:00+00:00,2,12810.0,52,91,0.11315,0.0555,0.0405,0.904,91.0
@cointelegraph,2025-01-01 07:00:00+00:00,1,15042.0,77,123,0.2023,0.121,0.069,0.809,177.0
@cointelegraph,2025-01-01 09:00:00+00:00,2,13305.5,48,77,0.33525,0.126,0.0385,0.8355,78.0
@cointelegraph,2025-01-01 10:00:00+00:00,1,14526.0,43,65,0.5849,0.15,0.049,0.802,256.0
@cointelegraph,2025-01-01 11:00:00+00:00,2,16580.5,99,99,0.0,0.0,0.0,1.0,76.0
@cointelegraph,2025-01-01 20:00:00+00:00,1,14891.0,23,45,0.9151,0.09,0.013,0.897,902.0
@cointelegraph,2025-01-01 22:00:00+00:00,1,12631.0,28,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-01 23:00:00+00:00,2,13477.5,92,93,0.0,0.0,0.0,1.0,57.5
@cointelegraph,2025-01-02 01:00:00+00:00,1,11819.0,33,64,-0.9299,0.0,0.438,0.562,133.0
@cointelegraph,2025-01-02 03:00:00+00:00,1,11880.0,51,85,-0.1531,0.085,0.113,0.802,122.0
@cointelegraph,2025-01-02 04:00:00+00:00,1,12504.0,34,82,0.0,0.0,0.0,1.0,105.0
@cointelegraph,2025-01-02 05:00:00+00:00,2,13572.0,59,93,0.11315,0.0435,0.0,0.9565,61.0
@cointelegraph,2025-01-02 06:00:00+00:00,1,18450.0,45,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-02 07:00:00+00:00,2,13220.5,82,76,0.0,0.0,0.0,1.0,65.5
@cointelegraph,2025-01-02 08:00:00+00:00,1,13402.0,57,147,-0.34,0.0,0.138,0.862,91.0
@cointelegraph,2025-01-02 09:00:00+00:00,1,13434.0,30,50,-0.8176,0.0,0.135,0.865,385.0
@cointelegraph,2025-01-02 10:00:00+00:00,1,14337.0,35,88,-0.8481,0.067,0.322,0.611,171.0
@cointelegraph,2025-01-02 12:00:00+00:00,2,14712.0,114,134,0.3715,0.18,0.0,0.8200000000000001,58.0
@cointelegraph,2025-01-02 14:00:00+00:00,2,14145.5,55,99,0.27115,0.108,0.044,0.848,85.0
@cointelegraph,2025-01-02 15:00:00+00:00,2,15356.0,98,145,0.0,0.0,0.0,1.0,58.5
@cointelegraph,2025-01-02 16:00:00+00:00,2,14110.0,77,155,-0.31845,0.0,0.213,0.7869999999999999,29.5
@cointelegraph,2025-01-02 17:00:00+00:00,1,16495.0,77,148,0.2944,0.242,0.126,0.632,99.0
@cointelegraph,2025-01-02 20:00:00+00:00,1,13945.0,26,53,-0.875,0.039,0.08,0.882,1233.0
@cointelegraph,2025-01-02 22:00:00+00:00,1,13574.0,74,169,0.0,0.0,0.0,1.0,112.0
@cointelegraph,2025-01-03 00:00:00+00:00,1,12875.0,52,103,-0.1027,0.141,0.153,0.706,171.0
@cointelegraph,2025-01-03 01:00:00+00:00,1,12878.0,27,83,0.0,0.0,0.0,1.0,113.0
@cointelegraph,2025-01-03 03:00:00+00:00,1,12441.0,30,74,0.0,0.0,0.0,1.0,146.0
@cointelegraph,2025-01-03 04:00:00+00:00,1,13407.0,43,77,0.4215,0.123,0.0,0.877,142.0
@cointelegraph,2025-01-03 05:00:00+00:00,1,13093.0,75,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-03 06:00:00+00:00,2,13507.0,71,79,0.1909,0.0705,0.034,0.8955,109.0
@cointelegraph,2025-01-03 07:00:00+00:00,2,13647.5,50,77,0.11315,0.0355,0.0,0.9645,88.0
@cointelegraph,2025-01-03 08:00:00+00:00,2,13609.5,42,78,0.11315,0.047,0.0,0.9530000000000001,102.5
@cointelegraph,2025-01-03 09:00:00+00:00,1,13494.0,42,80,0.0258,0.078,0.075,0.846,202.0
@cointelegraph,2025-01-03 11:00:00+00:00,2,15719.5,69,97,0.31845,0.089,0.0,0.911,77.5
@cointelegraph,2025-01-03 12:00:00+00:00,2,14647.0,48,63,0.0,0.0,0.0,1.0,80.5
@cointelegraph,2025-01-03 15:00:00+00:00,1,19366.0,136,255,0.0,0.0,0.0,1.0,100.0
@cointelegraph,2025-01-03 20:00:00+00:00,1,17580.0,37,81,0.8353,0.12,0.059,0.821,991.0
@cointelegraph,2025-01-04 05:00:00+00:00,1,16652.0,54,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-04 07:00:00+00:00,1,16680.0,59,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-04 10:00:00+00:00,1,16032.0,49,113,0.0,0.0,0.0,1.0,119.0
@cointelegraph,2025-01-04 12:00:00+00:00,1,16804.0,46,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-04 14:00:00+00:00,2,18231.5,61,125,0.0,0.0,0.0,1.0,80.5
@cointelegraph,2025-01-04 20:00:00+00:00,1,16581.0,52,191,0.4939,0.198,0.0,0.802,131.0
@cointelegraph,2025-01-04 22:00:00+00:00,1,21665.0,121,259,0.2023,0.083,0.051,0.866,330.0
@cointelegraph,2025-01-05 02:00:00+00:00,2,16304.5,80,91,-0.1366,0.0285,0.041,0.9305,126.0
@cointelegraph,2025-01-05 08:00:00+00:00,1,17568.0,69,156,-0.34,0.0,0.088,0.912,164.0
@cointelegraph,2025-01-05 14:00:00+00:00,1,18877.0,63,186,0.0,0.0,0.0,1.0,309.0
@cointelegraph,2025-01-06 02:00:00+00:00,2,15185.5,62,82,0.20095,0.0425,0.0,0.9575,86.0
@cointelegraph,2025-01-06 03:00:00+00:00,2,15419.5,89,96,-0.0129,0.0445,0.0465,0.9085,73.0
@cointelegraph,2025-01-06 05:00:00+00:00,1,14478.0,36,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-06 07:00:00+00:00,1,16048.0,80,73,0.2732,0.077,0.04,0.883,304.0
@cointelegraph,2025-01-06 13:00:00+00:00,2,16464.5,69,96,0.0,0.0,0.0,1.0,102.5
@cointelegraph,2025-01-06 14:00:00+00:00,1,16548.0,48,202,0.0,0.0,0.0,1.0,47.0
@cointelegraph,2025-01-06 16:00:00+00:00,1,16567.0,137,205,0.875,0.293,0.052,0.655,259.0
@cointelegraph,2025-01-06 17:00:00+00:00,1,14723.0,34,79,-0.3802,0.0,0.084,0.916,241.0
@cointelegraph,2025-01-06 19:00:00+00:00,1,13739.0,30,45,0.8977,0.087,0.041,0.871,1371.0
@cointelegraph,2025-01-06 21:00:00+00:00,2,14045.0,169,198,-0.47965,0.0,0.0965,0.9035,314.5
@cointelegraph,2025-01-06 23:00:00+00:00,1,12429.0,33,39,0.9144,0.141,0.035,0.824,889.0
@cointelegraph,2025-01-07 01:00:00+00:00,2,13145.0,56,70,0.1366,0.0315,0.0,0.9685,94.5
@cointelegraph,2025-01-07 06:00:00+00:00,2,14894.0,43,76,0.0,0.0,0.0,1.0,80.0
@cointelegraph,2025-01-07 07:00:00+00:00,1,14220.0,28,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-07 08:00:00+00:00,1,14689.0,61,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-07 09:00:00+00:00,1,15592.0,52,137,0.0,0.0,0.0,1.0,184.0
@cointelegraph,2025-01-07 13:00:00+00:00,1,15919.0,19,54,0.8226,0.11,0.044,0.847,498.0
@cointelegraph,2025-01-07 16:00:00+00:00,1,15472.0,61,138,0.0,0.0,0.0,1.0,100.0
@cointelegraph,2025-01-07 18:00:00+00:00,1,15188.0,43,93,0.4767,0.124,0.052,0.825,198.0
@cointelegraph,2025-01-07 19:00:00+00:00,1,15302.0,68,115,0.0,0.0,0.0,1.0,219.0
@cointelegraph,2025-01-07 21:00:00+00:00,1,14397.0,32,47,0.2942,0.026,0.021,0.952,1240.0
@cointelegraph,2025-01-07 22:00:00+00:00,1,13903.0,45,52,0.5719,0.138,0.0,0.862,328.0
@cointelegraph,2025-01-08 04:00:00+00:00,1,14630.0,69,90,0.0,0.0,0.0,1.0,162.0
@cointelegraph,2025-01-08 06:00:00+00:00,2,15361.5,91,74,0.31245,0.095,0.0,0.905,90.0
@cointelegraph,2025-01-08 07:00:00+00:00,2,15740.0,63,59,0.0,0.0,0.0,1.0,83.5
@cointelegraph,2025-01-08 08:00:00+00:00,2,15587.5,75,111,0.1591,0.0475,0.0,0.9525,65.0
@cointelegraph,2025-01-08 10:00:00+00:00,1,16531.0,41,113,-0.5423,0.045,0.131,0.825,167.0
@cointelegraph,2025-01-08 12:00:00+00:00,1,18163.0,97,159,0.0,0.0,0.0,1.0,91.0
@cointelegraph,2025-01-08 14:00:00+00:00,1,17174.0,86,149,0.0,0.0,0.0,1.0,102.0
@cointelegraph,2025-01-08 15:00:00+00:00,1,16164.0,45,96,0.2263,0.087,0.0,0.913,168.0
@cointelegraph,2025-01-08 17:00:00+00:00,1,15761.0,23,55,-0.69,0.0,0.194,0.806,187.0
@cointelegraph,2025-01-08 19:00:00+00:00,2,19474.0,214,144,0.0,0.0,0.0,1.0,69.0
@cointelegraph,2025-01-08 21:00:00+00:00,1,13010.0,65,104,0.2263,0.071,0.0,0.929,172.0
@cointelegraph,2025-01-08 22:00:00+00:00,1,13410.0,30,54,-0.2387,0.053,0.04,0.907,1489.0
@cointelegraph,2025-01-08 23:00:00+00:00,1,13497.0,36,92,0.4404,0.104,0.0,0.896,136.0
@cointelegraph,2025-01-09 01:00:00+00:00,2,14454.5,77,125,-0.10015,0.046,0.0655,0.8885000000000001,55.0
@cointelegraph,2025-01-09 02:00:00+00:00,1,15788.0,97,165,0.0,0.0,0.0,1.0,112.0
@cointelegraph,2025-01-09 05:00:00+00:00,1,14699.0,53,88,-0.5994,0.067,0.209,0.725,206.0
@cointelegraph,2025-01-09 06:00:00+00:00,1,14698.0,44,43,-0.3927,0.0,0.114,0.886,223.0
@cointelegraph,2025-01-09 07:00:00+00:00,1,15863.0,50,44,0.2023,0.104,0.0,0.896,201.0
@cointelegraph,2025-01-09 08:00:00+00:00,2,16417.0,67,84,0.0,0.0,0.0,1.0,80.0
@cointelegraph,2025-01-09 10:00:00+00:00,1,16296.0,42,98,0.4215,0.104,0.0,0.896,170.0
@cointelegraph,2025-01-09 12:00:00+00:00,1,16980.0,78,167,0.6369,0.189,0.0,0.811,132.0
@cointelegraph,2025-01-09 14:00:00+00:00,1,16419.0,28,55,0.2944,0.104,0.083,0.813,273.0
@cointelegraph,2025-01-09 16:00:00+00:00,1,18159.0,123,179,0.2263,0.087,0.0,0.913,137.0
@cointelegraph,2025-01-09 21:00:00+00:00,1,15426.0,31,43,0.372,0.094,0.085,0.821,1433.0
@cointelegraph,2025-01-10 00:00:00+00:00,1,14695.0,71,116,0.0772,0.086,0.056,0.858,272.0
@cointelegraph,2025-01-10 02:00:00+00:00,1,16452.0,50,107,0.5859,0.132,0.0,0.868,146.0
@cointelegraph,2025-01-10 04:00:00+00:00,2,15774.5,132,153,0.27115,0.054,0.0,0.946,88.5
@cointelegraph,2025-01-10 06:00:00+00:00,2,15241.5,66,71,-0.148,0.024,0.0405,0.9355,89.0
@cointelegraph,2025-01-10 08:00:00+00:00,2,17621.0,75,98,-0.1122,0.0305,0.0455,0.9239999999999999,91.5
@cointelegraph,2025-01-10 13:00:00+00:00,1,18227.0,87,248,-0.34,0.0,0.094,0.906,160.0
@cointelegraph,2025-01-10 14:00:00+00:00,1,18829.0,50,117,-0.4389,0.0,0.091,0.909,142.0
@cointelegraph,2025-01-10 16:00:00+00:00,1,17133.0,93,142,-0.25,0.058,0.083,0.859,242.0
@cointelegraph,2025-01-10 17:00:00+00:00,1,15580.0,66,98,-0.8625,0.0,0.266,0.734,244.0
@cointelegraph,2025-01-10 18:00:00+00:00,2,19481.0,157,196,0.0,0.0,0.0,1.0,42.5
@cointelegraph,2025-01-10 19:00:00+00:00,1,15989.0,76,116,-0.34,0.0,0.124,0.876,119.0
@cointelegraph,2025-01-10 20:00:00+00:00,1,17577.0,63,138,-0.3182,0.0,0.071,0.929,178.0
@cointelegraph,2025-01-10 21:00:00+00:00,1,17814.0,80,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-11 12:00:00+00:00,1,18530.0,50,102,0.6808,0.214,0.106,0.681,204.0
@cointelegraph,2025-01-11 13:00:00+00:00,1,17338.0,39,105,-0.2263,0.062,0.12,0.818,289.0
@cointelegraph,2025-01-11 14:00:00+00:00,1,19855.0,55,149,-0.296,0.102,0.127,0.771,259.0
@cointelegraph,2025-01-12 09:00:00+00:00,1,19807.0,95,130,0.7717,0.19,0.0,0.81,256.0
@cointelegraph,2025-01-12 10:00:00+00:00,1,17639.0,35,75,-0.6908,0.1,0.235,0.665,195.0
@cointelegraph,2025-01-12 17:00:00+00:00,2,17138.5,109,182,-0.3953,0.0,0.152,0.848,60.0
@cointelegraph,2025-01-12 23:00:00+00:00,1,15587.0,71,127,0.7003,0.274,0.0,0.726,151.0
@cointelegraph,2025-01-13 03:00:00+00:00,1,15855.0,59,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-13 05:00:00+00:00,1,18581.0,113,166,0.802,0.184,0.0,0.816,202.0
@cointelegraph,2025-01-13 06:00:00+00:00,1,14998.0,48,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-13 09:00:00+00:00,2,15906.0,82,65,-0.4079,0.0,0.107,0.893,111.5
@cointelegraph,2025-01-13 10:00:00+00:00,1,16665.0,41,87,-0.9545,0.0,0.414,0.586,179.0
@cointelegraph,2025-01-13 12:00:00+00:00,1,16902.0,59,96,0.0,0.0,0.0,1.0,98.0
@cointelegraph,2025-01-13 14:00:00+00:00,2,16192.0,93,104,0.11315,0.068,0.038,0.8945000000000001,84.0
@cointelegraph,2025-01-13 16:00:00+00:00,3,15931.0,199,348,0.0,0.0,0.0,1.0,50.0
@cointelegraph,2025-01-13 18:00:00+00:00,1,17079.0,112,163,-0.5423,0.0,0.071,0.929,376.0
@cointelegraph,2025-01-13 19:00:00+00:00,2,14271.0,46,69,-0.17,0.0,0.1275,0.8725,24.5
@cointelegraph,2025-01-13 20:00:00+00:00,3,14690.0,153,96,-0.11333333333333334,0.0,0.030333333333333334,0.9696666666666666,50.333333333333336
@cointelegraph,2025-01-13 22:00:00+00:00,3,16093.333333333334,151,193,-0.5911333333333334,0.044333333333333336,0.17666666666666667,0.7789999999999999,323.6666666666667
@cointelegraph,2025-01-14 02:00:00+00:00,2,14489.5,92,100,0.21075,0.058,0.0,0.942,95.0
@cointelegraph,2025-01-14 03:00:00+00:00,1,14361.0,42,73,-0.2732,0.096,0.209,0.695,112.0
@cointelegraph,2025-01-14 04:00:00+00:00,2,19735.5,145,108,-0.0129,0.066,0.0505,0.8835,80.0
@cointelegraph,2025-01-14 07:00:00+00:00,1,14313.0,44,74,0.5106,0.111,0.044,0.845,188.0
@cointelegraph,2025-01-14 09:00:00+00:00,2,15216.0,62,79,0.0,0.0,0.0,1.0,80.0
@cointelegraph,2025-01-14 11:00:00+00:00,1,21667.0,93,138,-0.128,0.13,0.108,0.762,135.0
@cointelegraph,2025-01-14 12:00:00+00:00,1,14213.0,21,56,-0.5707,0.053,0.149,0.798,256.0
@cointelegraph,2025-01-14 14:00:00+00:00,1,14654.0,35,89,0.9571,0.208,0.0,0.792,566.0
@cointelegraph,2025-01-14 16:00:00+00:00,1,16201.0,94,231,-0.296,0.0,0.078,0.922,153.0
@cointelegraph,2025-01-14 17:00:00+00:00,1,16913.0,67,251,0.7003,0.309,0.0,0.691,107.0
@cointelegraph,2025-01-14 21:00:00+00:00,1,15269.0,28,53,0.8154,0.124,0.088,0.787,1178.0
@cointelegraph,2025-01-14 23:00:00+00:00,1,14322.0,60,259,-0.4767,0.126,0.303,0.571,72.0
@cointelegraph,2025-01-15 05:00:00+00:00,2,14144.5,57,61,-0.2202,0.0,0.05,0.95,75.5
@cointelegraph,2025-01-15 06:00:00+00:00,2,14767.5,59,59,0.3753,0.143,0.0,0.857,47.5
@cointelegraph,2025-01-15 07:00:00+00:00,2,19061.5,99,95,0.0,0.0,0.0,1.0,54.0
@cointelegraph,2025-01-15 08:00:00+00:00,1,14617.0,49,103,0.0,0.0,0.0,1.0,172.0
@cointelegraph,2025-01-15 09:00:00+00:00,1,15622.0,60,91,-0.4404,0.0,0.17,0.83,148.0
@cointelegraph,2025-01-15 10:00:00+00:00,2,16681.5,63,82,0.0,0.0,0.0,1.0,83.5
@cointelegraph,2025-01-15 12:00:00+00:00,1,17719.0,99,123,-0.1531,0.0,0.051,0.949,184.0
@cointelegraph,2025-01-15 14:00:00+00:00,1,16416.0,17,53,-0.5267,0.0,0.134,0.866,159.0
@cointelegraph,2025-01-15 15:00:00+00:00,1,23217.0,92,207,0.0,0.0,0.0,1.0,150.0
@cointelegraph,2025-01-15 18:00:00+00:00,1,15905.0,42,102,-0.4767,0.083,0.226,0.691,98.0
@cointelegraph,2025-01-15 19:00:00+00:00,1,19718.0,80,60,0.0516,0.104,0.098,0.798,164.0
@cointelegraph,2025-01-15 20:00:00+00:00,1,15251.0,41,245,0.0,0.0,0.0,1.0,44.0
@cointelegraph,2025-01-15 22:00:00+00:00,1,14121.0,39,0,0.0,0.0,0.0,1.0,0.0
@cointelegraph,2025-01-15 23:00:00+00:00,1,14710.0,39,47,-0.5487,0.066,0.078,0.856,1537.0
